Asia	Pakistan	lss	Indo-European	15000
Asia	Indonesia	lti	Austronesian	7500
Americas	Brazil	ltn	Nambiquaran	20
Africa	Kenya	lto	Niger-Congo	
Africa	Kenya	lts	Niger-Congo	
Asia	Indonesia	ltu	Austronesian	2130
Europe	Luxembourg	ltz	Indo-European	320830
Africa	Democratic Republic of the Congo	lua	Niger-Congo	6300000
Africa	Democratic Republic of the Congo	lub	Niger-Congo	1510000
Africa	Uganda	luc	Nilo-Saharan	589000
Europe	Russian Federation	lud	Uralic	3000
Africa	Zambia	lue	Niger-Congo	632000
Pacific	Papua New Guinea	luf	Trans-New Guinea	1
Africa	Uganda	lug	Niger-Congo	4130000
Americas	United States	lui	Uto-Aztecan	35
Africa	Democratic Republic of the Congo	luj	Niger-Congo	50000
Asia	Bhutan	luk	Sino-Tibetan	700
Africa	Sudan	lul	Nilo-Saharan	15000
Africa	Angola	lum	Niger-Congo	43900
Africa	Zambia	lun	Niger-Congo	628000
Africa	Kenya	luo	Nilo-Saharan	4410000
Africa	Gabon	lup	Niger-Congo	22720
Asia	Indonesia	lur	Austronesian	10000
Asia	India	lus	Sino-Tibetan	541750
Americas	United States	lut	Salishan	60
Asia	Nepal	luu	Sino-Tibetan	1200
Asia	Oman	luv	Indo-European	5000
Africa	Cameroon	luw	Unclassified	1
Asia	Iran	luz	Indo-European	875000
Asia	East Timor	lva	Austronesian	50
Pacific	Solomon Islands	lvk	Central Solomons	1780
Asia	Indonesia	lvu	Austronesian	
Africa	Democratic Republic of the Congo	lwa	Niger-Congo	21000
Asia	Indonesia	lwe	Austronesian	
Africa	Kenya	lwg	Niger-Congo	
Asia	Viet Nam	lwh	Tai-Kadai	1600
Asia	Thailand	lwl	Austro-Asiatic	7000
Asia	China	lwm	Sino-Tibetan	1600
Africa	Sudan	lwo	Nilo-Saharan	80000
Asia	Indonesia	lwt	Austronesian	289000
Pacific	Vanuatu	lww	Austronesian	2200
Asia	Bhutan	lya	Sino-Tibetan	1100
Asia	India	lyg	Austro-Asiatic	5000
Africa	Zambia	lyn	Niger-Congo	442000
Pacific	Vanuatu	lzl	Austronesian	15
Asia	Myanmar	lzn	Sino-Tibetan	8000
Asia	Turkey	lzz	Kartvelian	33250
Americas	Mexico	maa	Oto-Manguean	21100
Americas	Mexico	mab	Oto-Manguean	1800
Asia	Indonesia	mad	Austronesian	13600900
Africa	Nigeria	mae	Niger-Congo	2000
Africa	Cameroon	maf	Afro-Asiatic	140910
Asia	India	mag	Indo-European	13000000
Pacific	Marshall Islands	mah	Austronesian	49550
Asia	India	mai	Indo-European	34700000
Americas	Mexico	maj	Oto-Manguean	24200
Asia	Indonesia	mak	Austronesian	1600000
Asia	India	mal	Dravidian	35893990
Americas	Guatemala	mam	Mayan	201000
Americas	Mexico	maq	Oto-Manguean	2500
Asia	India	mar	Indo-European	68061130
Africa	Kenya	mas	Nilo-Saharan	1045000
Americas	Mexico	mat	Oto-Manguean	
Americas	Mexico	mau	Oto-Manguean	82200
Americas	Brazil	mav	Tupi	7130
Africa	Ghana	maw	Niger-Congo	220000
Asia	Indonesia	max	Austronesian	700000
Americas	Mexico	maz	Oto-Manguean	350000
Asia	Philippines	mba	Austronesian	30000
Asia	Philippines	mbb	Austronesian	19000
Americas	Brazil	mbc	Carib	29100
Asia	Philippines	mbd	Austronesian	10000
Asia	Singapore	mbf	Creole	10000
Pacific	Papua New Guinea	mbh	Austronesian	2500
Asia	Philippines	mbi	Austronesian	14600
Americas	Brazil	mbj	Maku	300
Pacific	Papua New Guinea	mbk	Austronesian	3330
Americas	Brazil	mbl	Macro-Ge	800
Africa	Congo	mbm	Niger-Congo	24800
Americas	Colombia	mbn	Guahiban	1010
Africa	Cameroon	mbo	Niger-Congo	45000
Americas	Colombia	mbp	Chibchan	1920
Pacific	Papua New Guinea	mbq	Austronesian	2610
Americas	Colombia	mbr	Maku	400
Asia	Philippines	mbs	Austronesian	58000
Asia	Philippines	mbt	Austronesian	30000
Africa	Nigeria	mbu	Niger-Congo	40600
Africa	Guinea	mbv	Niger-Congo	5000
Pacific	Papua New Guinea	mbw	Trans-New Guinea	11000
Pacific	Papua New Guinea	mbx	Sepik	80
Asia	Pakistan	mby	Indo-European	
Americas	Mexico	mbz	Oto-Manguean	10000
Americas	Paraguay	mca	Mataco-Guaicuru	1500
Americas	Peru	mcb	Arawakan	10100
Pacific	Papua New Guinea	mcc	Trans-New Guinea	860
Americas	Peru	mcd	Panoan	453
Americas	Mexico	mce	Oto-Manguean	1080
Americas	Peru	mcf	Panoan	2200
Americas	Venezuela	mcg	Carib	12
Americas	Venezuela	mch	Carib	5950
Pacific	Papua New Guinea	mci	Trans-New Guinea	4000
Africa	Nigeria	mcj	Niger-Congo	100
Africa	Zambia	mck	Niger-Congo	291000
Asia	Malaysia	mcm	Creole	1000
Africa	Chad	mcn	Afro-Asiatic	233000
Americas	Mexico	mco	Mixe-Zoque	5000
Africa	Cameroon	mcp	Niger-Congo	80000
Pacific	Papua New Guinea	mcq	Trans-New Guinea	10000
Pacific	Papua New Guinea	mcr	Trans-New Guinea	20000
Africa	Cameroon	mcs	Niger-Congo	10000
Africa	Cameroon	mct	Niger-Congo	20000
Africa	Cameroon	mcu	Niger-Congo	30000
Pacific	Papua New Guinea	mcv	Trans-New Guinea	300
Africa	Chad	mcw	Afro-Asiatic	6560
Africa	Central African Republic	mcx	Niger-Congo	29000
Pacific	Papua New Guinea	mcy	Austronesian	890
Pacific	Papua New Guinea	mcz	Trans-New Guinea	470
Africa	Nigeria	mda	Niger-Congo	100000
Pacific	Papua New Guinea	mdb	Trans-New Guinea	700
Pacific	Papua New Guinea	mdc	Trans-New Guinea	970
Africa	Cameroon	mdd	Niger-Congo	51260
Africa	Chad	mde	Nilo-Saharan	296000
Europe	Russian Federation	mdf	Uralic	614000
Africa	Chad	mdg	Nilo-Saharan	10
Asia	Philippines	mdh	Austronesian	1000000
Africa	Democratic Republic of the Congo	mdi	Nilo-Saharan	60000
Africa	Democratic Republic of the Congo	mdj	Nilo-Saharan	620000
Africa	Democratic Republic of the Congo	mdk	Nilo-Saharan	15000
Europe	Malta	mdl	Deaf sign language	
Africa	Democratic Republic of the Congo	mdm	Niger-Congo	100000
Africa	Central African Republic	mdn	Niger-Congo	60000
Africa	Democratic Republic of the Congo	mdp	Niger-Congo	200000
Africa	Democratic Republic of the Congo	mdq	Niger-Congo	100000
Asia	Indonesia	mdr	Austronesian	200000
Pacific	Papua New Guinea	mds	Trans-New Guinea	1350
Africa	Congo	mdt	Niger-Congo	105900
Africa	Congo	mdu	Niger-Congo	27200
Americas	Mexico	mdv	Oto-Manguean	4000
Africa	Congo	mdw	Niger-Congo	108000
Africa	Ethiopia	mdx	Afro-Asiatic	21100
Africa	Ethiopia	mdy	Afro-Asiatic	53800
Americas	Brazil	mdz	Tupi	180
Africa	Cameroon	mea	Niger-Congo	5200
Pacific	Papua New Guinea	meb	Trans-New Guinea	650
Pacific	Australia	mec	Australian	15
Pacific	Papua New Guinea	med	Trans-New Guinea	130000
Pacific	Papua New Guinea	mee	Austronesian	8400
Asia	Bangladesh	mef	Sino-Tibetan	6870
Pacific	New Caledonia	meg	Austronesian	300
Americas	Mexico	meh	Oto-Manguean	7340
Africa	Sudan	mei	Nilo-Saharan	50000
Asia	Indonesia	mej	East Bird's Head-Sentani	14800
Pacific	Papua New Guinea	mek	Austronesian	19000
Asia	Malaysia	mel	Austronesian	113280
Africa	Sierra Leone	men	Niger-Congo	1499700
Asia	Malaysia	meo	Austronesian	2600000
Pacific	Australia	mep	Australian	110
Africa	Cameroon	meq	Afro-Asiatic	10000
Africa	Kenya	mer	Niger-Congo	1740000
Africa	Chad	mes	Afro-Asiatic	
Pacific	Papua New Guinea	met	Austronesian	580
Pacific	Papua New Guinea	meu	Austronesian	39000
Africa	Liberia	mev	Niger-Congo	259000
Africa	Nigeria	mew	Afro-Asiatic	10000
Africa	Mauritania	mey	Afro-Asiatic	3123190
Americas	United States	mez	Algic	39
Asia	Thailand	mfa	Austronesian	1000000
Asia	Indonesia	mfb	Austronesian	340000
Africa	Democratic Republic of the Congo	mfc	Niger-Congo	36100
Africa	Cameroon	mfd	Niger-Congo	23100
Africa	Mauritius	mfe	Creole	806000
Africa	Cameroon	mff	Niger-Congo	3000
Africa	Guinea	mfg	Niger-Congo	3600
Africa	Cameroon	mfh	Afro-Asiatic	18000
Africa	Cameroon	mfi	Afro-Asiatic	43500
Africa	Cameroon	mfj	Afro-Asiatic	11000
Africa	Cameroon	mfk	Afro-Asiatic	27500
Africa	Nigeria	mfl	Afro-Asiatic	50
Africa	Nigeria	mfm	Afro-Asiatic	166000
Africa	Nigeria	mfn	Niger-Congo	100000
Africa	Nigeria	mfo	Niger-Congo	14300
Asia	Indonesia	mfp	Austronesian	1880000
Africa	Togo	mfq	Niger-Congo	190800
Pacific	Australia	mfr	Australian	25
Americas	Mexico	mfs	Deaf sign language	
Pacific	Papua New Guinea	mft	Austronesian	200
Africa	Angola	mfu	Niger-Congo	222000
Africa	Guinea-Bissau	mfv	Niger-Congo	315300
Africa	Ethiopia	mfx	Afro-Asiatic	20200
Americas	Mexico	mfy	Uto-Aztecan	40000
Africa	Sudan	mfz	Nilo-Saharan	
Africa	Chad	mgb	Nilo-Saharan	42400
Africa	Sudan	mgc	Nilo-Saharan	3400
Africa	Sudan	mgd	Nilo-Saharan	70000
Africa	Chad	mge	Nilo-Saharan	52200
Asia	Indonesia	mgf	South-Central Papuan	120
Africa	Cameroon	mgg	Niger-Congo	45000
Africa	Mozambique	mgh	Niger-Congo	1348000
Africa	Nigeria	mgi	Niger-Congo	50000
Africa	Nigeria	mgj	Niger-Congo	4000
Asia	Indonesia	mgk	Tor-Kwerba	850
Pacific	Papua New Guinea	mgl	Austronesian	5200
Asia	East Timor	mgm	Austronesian	80000
Africa	Central African Republic	mgn	Niger-Congo	2750
Africa	Cameroon	mgo	Niger-Congo	87000
Asia	Nepal	mgp	Sino-Tibetan	555000
Africa	Tanzania	mgq	Niger-Congo	65000
Africa	Zambia	mgr	Niger-Congo	674000
Africa	Tanzania	mgs	Niger-Congo	22000
Pacific	Papua New Guinea	mgt	Mongol-Langam	340
Pacific	Papua New Guinea	mgu	Trans-New Guinea	8500
Africa	Tanzania	mgv	Niger-Congo	150000
Africa	Tanzania	mgw	Niger-Congo	72000
Pacific	Papua New Guinea	mgx	Trans-New Guinea	800
Africa	Tanzania	mgy	Niger-Congo	29000
Africa	Tanzania	mgz	Niger-Congo	24000
Asia	India	mha	Dravidian	4040
Africa	Gabon	mhb	Niger-Congo	1000
Americas	Mexico	mhc	Mayan	170
Africa	Tanzania	mhd	Mixed language	7000
Asia	Malaysia	mhe	Austro-Asiatic	2990
Pacific	Papua New Guinea	mhf	Trans-New Guinea	200
Pacific	Australia	mhg	Australian	1
Africa	Uganda	mhi	Nilo-Saharan	314000
Asia	Afghanistan	mhj	Altaic	200
Africa	Cameroon	mhk	Niger-Congo	50100
Pacific	Papua New Guinea	mhl	Trans-New Guinea	2390
Africa	Mozambique	mhm	Niger-Congo	200000
Europe	Italy	mhn	Indo-European	1900
Africa	Zambia	mho	Niger-Congo	23630
Asia	Indonesia	mhp	Austronesian	25000
Americas	United States	mhq	Siouan	6
Europe	Russian Federation	mhr	Uralic	460090
Asia	Indonesia	mhs	Austronesian	33000
Americas	Venezuela	mht	Arawakan	3003
Asia	India	mhu	Sino-Tibetan	9470
Africa	Namibia	mhw	Niger-Congo	35100
Asia	Myanmar	mhx	Sino-Tibetan	103500
Asia	Indonesia	mhy	Austronesian	150000
Asia	Indonesia	mhz	Austronesian	700
Americas	Mexico	mib	Oto-Manguean	8300
Americas	Canada	mic	Algic	9290
Asia	Iraq	mid	Afro-Asiatic	5500
Americas	Mexico	mie	Oto-Manguean	6500
Africa	Cameroon	mif	Afro-Asiatic	60000
Americas	Mexico	mig	Oto-Manguean	14500
Americas	Mexico	mih	Oto-Manguean	30000
Americas	Mexico	mii	Oto-Manguean	1600
Africa	Cameroon	mij	Niger-Congo	2000
Americas	United States	mik	Muskogean	400
Americas	Mexico	mil	Oto-Manguean	13400
Americas	Mexico	mim	Oto-Manguean	22200
Asia	Indonesia	min	Austronesian	5530000
Americas	Mexico	mio	Oto-Manguean	20000
Americas	Mexico	mip	Oto-Manguean	7870
Americas	Nicaragua	miq	Misumalpan	183000
Americas	Mexico	mir	Mixe-Zoque	20000
Americas	Mexico	mit	Oto-Manguean	1330
Americas	Mexico	miu	Oto-Manguean	850
Pacific	Papua New Guinea	miw	Trans-New Guinea	800
Americas	Mexico	mix	Oto-Manguean	9000
Americas	Mexico	miy	Oto-Manguean	8500
Americas	Mexico	miz	Oto-Manguean	5000
Asia	China	mja	Sino-Tibetan	12000
Americas	Mexico	mjc	Oto-Manguean	13500
Americas	United States	mjd	Penutian	4
Asia	China	mjg	Altaic	152000
Africa	Tanzania	mjh	Niger-Congo	6000
Asia	China	mji	Hmong-Mien	374500
Pacific	Papua New Guinea	mjj	Trans-New Guinea	25
Pacific	Papua New Guinea	mjk	Austronesian	430
Asia	India	mjl	Indo-European	900000
Pacific	Papua New Guinea	mjm	Austronesian	510
Pacific	Papua New Guinea	mjn	Trans-New Guinea	570
Asia	India	mjo	Dravidian	18600
Asia	India	mjp	Dravidian	5850
Asia	India	mjr	Dravidian	
Africa	Nigeria	mjs	Afro-Asiatic	6000
Asia	India	mjt	Dravidian	117000
Asia	India	mju	Dravidian	
Asia	India	mjv	Dravidian	7850
Asia	India	mjw	Sino-Tibetan	492000
Asia	India	mjx	Austro-Asiatic	33000
Asia	Nepal	mjz	Indo-European	42200
Africa	Cote dIvoire	mka	Niger-Congo	200
Asia	India	mkb	Indo-European	61000
Pacific	Papua New Guinea	mkc	Torricelli	520
Europe	Macedonia	mkd	Indo-European	2113170
Asia	India	mke	Indo-European	80000
Africa	Nigeria	mkf	Afro-Asiatic	30000
Asia	China	mkg	Tai-Kadai	10000
Asia	Pakistan	mki	Indo-European	148400
Pacific	Micronesia	mkj	Austronesian	1230
Africa	Cameroon	mkk	Niger-Congo	9500
Africa	Benin	mkl	Niger-Congo	65500
Asia	Thailand	mkm	Austronesian	1500
Asia	Indonesia	mkn	Austronesian	200000
Africa	Nigeria	mko	Niger-Congo	3000
Pacific	Papua New Guinea	mkp	Trans-New Guinea	570
Pacific	Papua New Guinea	mkr	Trans-New Guinea	650
Americas	Mexico	mks	Oto-Manguean	18700
Pacific	New Caledonia	mkt	Austronesian	150
Africa	Guinea	mku	Niger-Congo	167200
Pacific	Vanuatu	mkv	Austronesian	250
Africa	Congo	mkw	Creole	1160000
Asia	Philippines	mkx	Austronesian	60000
Asia	Indonesia	mky	Austronesian	20000
Asia	East Timor	mkz	Trans-New Guinea	70000
Pacific	Vanuatu	mla	Austronesian	4000
Africa	Cameroon	mlb	Niger-Congo	100
Asia	Viet Nam	mlc	Tai-Kadai	147000
Asia	Afghanistan	mld	Unclassified	2860
Pacific	Papua New Guinea	mle	Sepik	2110
Asia	Laos	mlf	Austro-Asiatic	26700
Pacific	Papua New Guinea	mlh	Trans-New Guinea	5120
Asia	Indonesia	mli	Austronesian	5000
Africa	Chad	mlj	Afro-Asiatic	270
Africa	Kenya	mlk	Niger-Congo	8000
Pacific	Vanuatu	mll	Austronesian	500
Asia	China	mlm	Tai-Kadai	86000
Pacific	Solomon Islands	mln	Austronesian	4140
Africa	Senegal	mlo	Niger-Congo	5400
Pacific	Papua New Guinea	mlp	Trans-New Guinea	3750
Africa	Senegal	mlq	Niger-Congo	525300
Africa	Cameroon	mlr	Afro-Asiatic	8500
Africa	Sudan	mls	Nilo-Saharan	60900
Europe	Malta	mlt	Afro-Asiatic	387270
Pacific	Solomon Islands	mlu	Austronesian	12600
Pacific	Vanuatu	mlv	Austronesian	2200
Africa	Cameroon	mlw	Afro-Asiatic	8500
Pacific	Vanuatu	mlx	Austronesian	600
Asia	Philippines	mlz	Austronesian	8500
Africa	Nigeria	mma	Niger-Congo	20000
Asia	Indonesia	mmb	Somahai	200
Americas	Mexico	mmc	Oto-Manguean	17500
Asia	China	mmd	Tai-Kadai	30000
Pacific	Vanuatu	mme	Austronesian	1000
Africa	Nigeria	mmf	Afro-Asiatic	1000
Pacific	Vanuatu	mmg	Austronesian	5250
Americas	Brazil	mmh	Arawakan	200
Pacific	Papua New Guinea	mmi	Trans-New Guinea	680
Asia	India	mmj	Unclassified	34300
Asia	India	mmk	Dravidian	29700
Asia	China	mml	Austro-Asiatic	900
Pacific	Vanuatu	mmm	Austronesian	180
Asia	Philippines	mmn	Austronesian	5150
Pacific	Papua New Guinea	mmo	Austronesian	3000
Pacific	Papua New Guinea	mmp	Amto-Musan	220
Pacific	Papua New Guinea	mmq	Trans-New Guinea	360
Asia	China	mmr	Hmong-Mien	820000
Americas	Guatemala	mms	Mayan	125000
Pacific	Papua New Guinea	mmt	Austronesian	550
Africa	Cameroon	mmu	Niger-Congo	5300
Pacific	Vanuatu	mmw	Austronesian	400
Pacific	Papua New Guinea	mmx	Austronesian	3000
Africa	Chad	mmy	Afro-Asiatic	20000
Africa	Democratic Republic of the Congo	mmz	Niger-Congo	42000
Pacific	Papua New Guinea	mna	Austronesian	4500
Asia	Indonesia	mnb	Austronesian	300000
Asia	China	mnc	Altaic	60
Americas	Brazil	mnd	Tupi	30
Africa	Chad	mne	Nilo-Saharan	278000
Africa	Cameroon	mnf	Niger-Congo	34000
Asia	Viet Nam	mng	Austro-Asiatic	30000
Africa	Democratic Republic of the Congo	mnh	Niger-Congo	65000
Asia	India	mni	Sino-Tibetan	1391000
Asia	Afghanistan	mnj	Indo-European	3770
Africa	Senegal	mnk	Niger-Congo	1346000
Pacific	Vanuatu	mnl	Austronesian	400
Pacific	Papua New Guinea	mnm	Trans-New Guinea	270
Asia	Viet Nam	mnn	Austro-Asiatic	30000
Asia	China	mnp	Sino-Tibetan	10304000
Asia	Malaysia	mnq	Austro-Asiatic	160
Americas	United States	mnr	Uto-Aztecan	39
Asia	Russian Federation	mns	Uralic	2750
Asia	Indonesia	mnu	Mairasi	85
Pacific	Solomon Islands	mnv	Austronesian	4390
Asia	Myanmar	mnw	Austro-Asiatic	851000
Asia	Indonesia	mnx	East Bird's Head-Sentani	12000
Africa	Mozambique	mny	Niger-Congo	173000
Asia	Indonesia	mnz	Trans-New Guinea	20000
Africa	Cote dIvoire	moa	Niger-Congo	17000
Americas	Argentina	moc	Mataco-Guaicuru	4530
Americas	Canada	moe	Algic	8480
Asia	Indonesia	mog	Austronesian	900000
Americas	Canada	moh	Iroquoian	3760
Africa	Nigeria	moi	Niger-Congo	19000
Africa	Congo	moj	Niger-Congo	12600
Asia	Indonesia	mok	Trans-New Guinea	50
Asia	Viet Nam	moo	Austro-Asiatic	5000
Americas	Belize	mop	Mayan	11800
Asia	Indonesia	moq	Trans-New Guinea	25
Africa	Sudan	mor	Niger-Congo	30000
Africa	Burkina Faso	mos	Niger-Congo	5061700
Americas	Colombia	mot	Chibchan	5390
Africa	Chad	mou	Afro-Asiatic	7000
Americas	United States	mov	Hokan	75
Africa	Congo	mow	Niger-Congo	3020
Pacific	Papua New Guinea	mox	Austronesian	4010
Africa	Ethiopia	moy	Afro-Asiatic	54900
Africa	Chad	moz	Afro-Asiatic	12000
Africa	Tanzania	mpa	Niger-Congo	80000
Pacific	Australia	mpb	Australian	9
Pacific	Australia	mpc	Australian	50
Americas	Brazil	mpd	Arawakan	400
Africa	Ethiopia	mpe	Nilo-Saharan	15300
Americas	Guatemala	mpf	Mayan	35000
Africa	Chad	mpg	Afro-Asiatic	148000
Pacific	Australia	mph	Australian	240
Africa	Cameroon	mpi	Afro-Asiatic	16000
Pacific	Australia	mpj	Australian	720
Africa	Chad	mpk	Afro-Asiatic	1000
Pacific	Papua New Guinea	mpl	Austronesian	1350
Americas	Mexico	mpm	Oto-Manguean	5000
Pacific	Papua New Guinea	mpn	Austronesian	80
Pacific	Papua New Guinea	mpo	Austronesian	500
Pacific	Papua New Guinea	mpp	Trans-New Guinea	1300
Americas	Brazil	mpq	Panoan	240
Pacific	Solomon Islands	mpr	Austronesian	910
Pacific	Papua New Guinea	mps	Trans-New Guinea	10000
Pacific	Papua New Guinea	mpt	Trans-New Guinea	1400
Americas	Brazil	mpu	Tupi	110
Pacific	Papua New Guinea	mpv	Trans-New Guinea	12
Americas	Brazil	mpw	Arawakan	50
Pacific	Papua New Guinea	mpx	Austronesian	18000
Asia	Indonesia	mpy	Austronesian	1
Asia	Thailand	mpz	Sino-Tibetan	900
Asia	Indonesia	mqa	Austronesian	6620
Africa	Cameroon	mqb	Afro-Asiatic	13000
Asia	Indonesia	mqc	Austronesian	7280
Pacific	Papua New Guinea	mqe	Trans-New Guinea	280
Asia	Indonesia	mqf	Somahai	2000
Asia	Indonesia	mqg	Austronesian	80000
Americas	Mexico	mqh	Oto-Manguean	
Asia	Indonesia	mqi	Austronesian	390
Asia	Indonesia	mqj	Austronesian	100000
Asia	Philippines	mqk	Austronesian	7570
Africa	Benin	mql	Niger-Congo	24500
Pacific	French Polynesia	mqm	Austronesian	2100
Asia	Indonesia	mqn	Austronesian	37000
Asia	Indonesia	mqo	West Papuan	2000
Asia	Indonesia	mqp	Austronesian	1500
Asia	Malaysia	mqq	Austronesian	1200
Asia	Indonesia	mqr	Tor-Kwerba	20
Asia	Indonesia	mqs	West Papuan	12000
Asia	Thailand	mqt	Austro-Asiatic	7
Africa	Sudan	mqu	Nilo-Saharan	
Pacific	Papua New Guinea	mqv	Trans-New Guinea	50
Pacific	Papua New Guinea	mqw	Trans-New Guinea	300
Asia	Indonesia	mqx	Austronesian	60000
Asia	Indonesia	mqy	Austronesian	500000
Pacific	Papua New Guinea	mqz	Austronesian	900
Asia	Thailand	mra	Austro-Asiatic	324
Pacific	Vanuatu	mrb	Austronesian	1400
Americas	United States	mrc	Hokan	160
Asia	Nepal	mrd	Sino-Tibetan	308000
Asia	Indonesia	mrf	Language isolate	300
Asia	India	mrg	Sino-Tibetan	571000
Asia	India	mrh	Sino-Tibetan	42000
Pacific	New Zealand	mri	Austronesian	60260
Europe	Russian Federation	mrj	Uralic	30000
Pacific	New Caledonia	mrk	Austronesian	300
Pacific	Micronesia	mrl	Austronesian	5900
Pacific	Vanuatu	mrm	Austronesian	1550
Pacific	Solomon Islands	mrn	Austronesian	10800
Asia	Bangladesh	mro	Sino-Tibetan	51230
Pacific	Vanuatu	mrp	Austronesian	150
Pacific	French Polynesia	mrq	Austronesian	3690
Asia	India	mrr	Dravidian	165000
Pacific	Vanuatu	mrs	Austronesian	15
Africa	Nigeria	mrt	Afro-Asiatic	158000
Africa	Cameroon	mru	Niger-Congo	300
Pacific	French Polynesia	mrv	Austronesian	1600
Asia	Philippines	mrw	Austronesian	776000
Asia	Indonesia	mrx	Tor-Kwerba	55
Asia	Philippines	mry	Austronesian	3000
Asia	Indonesia	mrz	Trans-New Guinea	7000
Asia	Philippines	msb	Austronesian	350000
Africa	Guinea	msc	Niger-Congo	77000
Americas	Mexico	msd	Deaf sign language	
Africa	Chad	mse	Afro-Asiatic	229000
Asia	Indonesia	msf	Nimboran	1200
Asia	Indonesia	msg	West Papuan	1000
Africa	Madagascar	msh	Austronesian	550000
Asia	Malaysia	msi	Austronesian	
Africa	Democratic Republic of the Congo	msj	Niger-Congo	4700
Asia	Philippines	msk	Austronesian	57800
Asia	Indonesia	msl	Unclassified	200
Asia	Philippines	msm	Austronesian	60000
Pacific	Vanuatu	msn	Austronesian	1050
Asia	Indonesia	mso	Trans-New Guinea	250
Pacific	New Caledonia	msq	Austronesian	890
Asia	Mongolia	msr	Deaf sign language	
Asia	Indonesia	mss	Austronesian	850
Asia	Philippines	mst	Austronesian	19000
Pacific	Papua New Guinea	msu	Austronesian	200
Africa	Cameroon	msv	Afro-Asiatic	250
Africa	Guinea-Bissau	msw	Niger-Congo	17100
Pacific	Papua New Guinea	msx	Trans-New Guinea	200
Pacific	Papua New Guinea	msy	Ramu-Lower Sepik	8000
Pacific	Papua New Guinea	msz	Trans-New Guinea	650
Asia	Philippines	mta	Austronesian	30000
Africa	Cote dIvoire	mtb	Niger-Congo	300000
Pacific	Papua New Guinea	mtc	Trans-New Guinea	910
Asia	Indonesia	mtd	Austronesian	40000
Pacific	Solomon Islands	mte	Austronesian	3340
Pacific	Papua New Guinea	mtf	Ramu-Lower Sepik	1000
Asia	Indonesia	mtg	Trans-New Guinea	4000
Asia	Indonesia	mth	Austronesian	800
Pacific	Papua New Guinea	mti	Trans-New Guinea	1400
Asia	Indonesia	mtj	East Bird's Head-Sentani	8000
Africa	Cameroon	mtk	Niger-Congo	1490
Africa	Nigeria	mtl	Afro-Asiatic	21900
Americas	Mexico	mto	Mixe-Zoque	5200
Americas	Bolivia	mtp	Mataco-Guaicuru	1910
Asia	Viet Nam	mtq	Austro-Asiatic	1140000
Asia	India	mtr	Indo-European	2000000
Americas	Peru	mts	Panoan	380
Pacific	Vanuatu	mtt	Austronesian	900
Americas	Mexico	mtu	Oto-Manguean	820
Pacific	Papua New Guinea	mtv	Trans-New Guinea	1250
Asia	Philippines	mtw	Austronesian	7570
Americas	Mexico	mtx	Oto-Manguean	550
Pacific	Papua New Guinea	mty	Torricelli	620
Americas	Guatemala	mtz	Mayan	21200
Africa	Chad	mua	Niger-Congo	235700
Africa	Chad	mub	Afro-Asiatic	35300
Africa	Cameroon	muc	Niger-Congo	1000
Asia	Russian Federation	mud	Mixed language	10
Americas	Ecuador	mue	Mixed language	1000
Africa	Cameroon	mug	Afro-Asiatic	85900
Africa	Sudan	muh	Niger-Congo	25800
Asia	Indonesia	mui	Austronesian	3930000
Africa	Chad	muj	Afro-Asiatic	3
Asia	Nepal	muk	Sino-Tibetan	7000
Pacific	Papua New Guinea	mum	Austronesian	2450
Africa	Cameroon	muo	Niger-Congo	30000
Asia	India	mup	Indo-European	10400000
Asia	China	muq	Hmong-Mien	80000
Africa	Sudan	mur	Nilo-Saharan	60200
Americas	United States	mus	Muskogean	4300
Asia	India	mut	Dravidian	400000
Africa	Kenya	muu	Afro-Asiatic	50
Asia	India	muv	Dravidian	16800
Pacific	Papua New Guinea	mux	Trans-New Guinea	40900
Africa	Cameroon	muy	Afro-Asiatic	30000
Africa	Ethiopia	muz	Nilo-Saharan	3280
Pacific	Papua New Guinea	mva	Austronesian	7950
Americas	Guatemala	mvc	Mayan	100000
Asia	Indonesia	mvd	Austronesian	16000
Asia	Pakistan	mve	Indo-European	220000
Asia	China	mvf	Altaic	3380000
Americas	Mexico	mvg	Oto-Manguean	520
Africa	Chad	mvh	Afro-Asiatic	1400
Asia	Japan	mvi	Japonic	
Americas	Guatemala	mvj	Mayan	60000
Pacific	Papua New Guinea	mvk	Yuat	1400
Asia	China	mvm	Sino-Tibetan	13000
Pacific	Papua New Guinea	mvn	Austronesian	2300
Pacific	Solomon Islands	mvo	Austronesian	8090
Asia	Indonesia	mvp	Austronesian	95000
Pacific	Papua New Guinea	mvq	Trans-New Guinea	50
Asia	Indonesia	mvr	Austronesian	1700
Asia	Indonesia	mvs	Language isolate	25
Pacific	Vanuatu	mvt	Austronesian	430
Africa	Chad	mvu	Nilo-Saharan	7500
Asia	Malaysia	mvv	Austronesian	15000
Africa	Tanzania	mvw	Niger-Congo	36000
Asia	Indonesia	mvx	Austronesian	250
Asia	Pakistan	mvy	Indo-European	220000
Africa	Ethiopia	mvz	Afro-Asiatic	25000
Pacific	Papua New Guinea	mwa	Austronesian	120
Pacific	Papua New Guinea	mwb	Torricelli	1440
Pacific	Papua New Guinea	mwc	Austronesian	1230
Pacific	Australia	mwd	Australian	120
Africa	Tanzania	mwe	Niger-Congo	469000
Pacific	Australia	mwf	Australian	1430
